gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
43859977	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Old Bruce Trail, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1980-05-16T00:00:00Z	16	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412903				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.060Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859971	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Old Bruce Trail, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1980-05-12T00:00:00Z	12	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412901				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.191Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859967	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Old Bruce Trail, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1976-05-02T00:00:00Z	2	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	412900				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.027Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859923	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	N of Eel Lake, Frontenac County, ON	09871350-0a23-11d8-b854-b8a03c50a862	44.5677	-76.5553							1980-05-17T00:00:00Z	17	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412730				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.083Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859920	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	N of Eel Lake, Frontenac County, ON	09871350-0a23-11d8-b854-b8a03c50a862	44.5677	-76.5553							1980-05-17T00:00:00Z	17	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412729				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.034Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859832	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Loughborough, Frontenac County, ON	09871350-0a23-11d8-b854-b8a03c50a862	44.4287	-76.4654							1980-05-17T00:00:00Z	17	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412282				CC0_1_0		Quimby Hess			2018-12-31T09:46:06.762Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859830	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Loughborough, Frontenac County, ON	09871350-0a23-11d8-b854-b8a03c50a862	44.4287	-76.4654							1980-05-17T00:00:00Z	17	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	412281				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.049Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859718	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1976-05-20T00:00:00Z	20	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	411846				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.982Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859557	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1968-04-28T00:00:00Z	28	4	1968	5137890	5137890	UNKNOWN	ROM	ROM	410842				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.104Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859551	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410838				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.028Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859548	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410837				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.974Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859546	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410836				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.968Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859543	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410835				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.949Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859540	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410834				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.978Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859538	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410833				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.961Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859533	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville (Milton), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1968-05-01T00:00:00Z	1	5	1968	5137890	5137890	UNKNOWN	ROM	ROM	410829				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.984Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43859530	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Burlington, Bruce Trail S of Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1980-05-16T00:00:00Z	16	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	410827				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.982Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859527	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Bruce Trail, s of Campbellville (Burlington), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410819				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.990Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859523	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Bruce Trail, s of Campbellville (Burlington), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1976-05-01T00:00:00Z	1	5	1976	5137890	5137890	UNKNOWN	ROM	ROM	410818				CC0_1_0		Quimby Hess			2018-12-07T15:08:10.097Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859518	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Bruce Trail, s of Campbellville (Burlington), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1973-05-05T00:00:00Z	5	5	1973	5137890	5137890	UNKNOWN	ROM	ROM	410817				CC0_1_0		Quimby Hess			2018-12-31T09:46:10.384Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43859505	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Bruce Trail (Speyside), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5775	-79.9681							1980-05-12T00:00:00Z	12	5	1980	5137890	5137890	UNKNOWN	ROM	ROM	410814				CC0_1_0		Quimby Hess			2018-12-07T15:08:09.962Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858748	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808											5137890	5137890	UNKNOWN	ROM	ROM	403501				CC0_1_0		William Eberlie			2018-12-07T15:08:09.760Z		RECORDED_DATE_INVALID;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858742	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808											5137890	5137890	UNKNOWN	ROM	ROM	403500				CC0_1_0		William Eberlie			2018-12-31T09:46:18.123Z		RECORDED_DATE_INVALID;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858740	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808											5137890	5137890	UNKNOWN	ROM	ROM	403499				CC0_1_0		William Eberlie			2018-12-07T15:08:09.826Z		RECORDED_DATE_INVALID;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858739	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808											5137890	5137890	UNKNOWN	ROM	ROM	403498				CC0_1_0		William Eberlie			2018-12-07T15:08:09.780Z		RECORDED_DATE_INVALID;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858737	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1986-05-09T00:00:00Z	9	5	1986	5137890	5137890	UNKNOWN	ROM	ROM	403497				CC0_1_0		William Eberlie			2018-12-07T15:08:09.755Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858736	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1971-05-05T00:00:00Z	5	5	1971	5137890	5137890	UNKNOWN	ROM	ROM	403496				CC0_1_0		William Eberlie			2018-12-07T15:08:09.785Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858734	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1971-05-05T00:00:00Z	5	5	1971	5137890	5137890	UNKNOWN	ROM	ROM	403495				CC0_1_0		William Eberlie			2018-12-07T15:08:09.767Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858732	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest near Campbellville (Campbellville), Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1971-05-05T00:00:00Z	5	5	1971	5137890	5137890	UNKNOWN	ROM	ROM	403494				CC0_1_0		William Eberlie			2018-12-31T09:46:10.376Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858728	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Gully Road (Grafton), Northumberland County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.9924	-78.0231							1988-07-21T00:00:00Z	21	7	1988	5137890	5137890	UNKNOWN	ROM	ROM	403484				CC0_1_0		William Eberlie			2018-12-07T15:08:09.778Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858663	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Campbellville, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.4892	-79.9793							1977-05-14T00:00:00Z	14	5	1977	5137890	5137890	UNKNOWN	ROM	ROM	403200				CC0_1_0		William Eberlie			2018-12-07T15:08:09.757Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858632	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Etobicoke (Toronto), ON	09871350-0a23-11d8-b854-b8a03c50a862	43.6665	-79.5439							1955-05-15T00:00:00Z	15	5	1955	5137890	5137890	UNKNOWN	ROM	ROM	402749				CC0_1_0		DJ Dunlop			2018-12-07T15:08:09.745Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858629	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Etobicoke (Toronto), ON	09871350-0a23-11d8-b854-b8a03c50a862	43.6665	-79.5439							1955-05-01T00:00:00Z	1	5	1955	5137890	5137890	UNKNOWN	ROM	ROM	402748				CC0_1_0		DJ Dunlop			2018-12-07T15:08:09.757Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858516	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, circa 2 miles N of Campbellville (Campbellville), Nassagaweya, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1969-05-03T00:00:00Z	3	5	1969	5137890	5137890	UNKNOWN	ROM	ROM	402477				CC0_1_0		Paul M. Catling			2018-12-31T09:46:12.144Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858512	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, circa 2 miles N of Campbellville (Campbellville), Nassagaweya, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1969-05-03T00:00:00Z	3	5	1969	5137890	5137890	UNKNOWN	ROM	ROM	402476				CC0_1_0		Paul M. Catling			2018-12-07T15:08:09.715Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858508	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, Nassagaweya, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1969-05-01T00:00:00Z	1	5	1969	5137890	5137890	UNKNOWN	ROM	ROM	402475				CC0_1_0		Paul M. Catling			2018-12-07T15:08:09.719Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858501	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, Nassagaweya, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1969-05-01T00:00:00Z	1	5	1969	5137890	5137890	UNKNOWN	ROM	ROM	402474				CC0_1_0		Paul M. Catling			2018-12-07T15:08:09.698Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858496	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	Halton County Forest, Nassagaweya, Halton County, ON	09871350-0a23-11d8-b854-b8a03c50a862	43.5202	-79.9808							1969-04-27T00:00:00Z	27	4	1969	5137890	5137890	UNKNOWN	ROM	ROM	402473				CC0_1_0		Paul M. Catling			2018-12-07T15:08:09.714Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43858139	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	St. Hilaire, QC	09871350-0a23-11d8-b854-b8a03c50a862	0.0	0.0							1900-05-24T00:00:00Z	24	5	1900	5137890	5137890	UNKNOWN	ROM	ROM	401441				CC0_1_0		? ?			2018-12-07T15:08:09.577Z		COUNTRY_COORDINATE_MISMATCH;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
43857772	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	London, ON	09871350-0a23-11d8-b854-b8a03c50a862	42.9833	-81.2333							1900-04-28T00:00:00Z	28	4	1900	5137890	5137890	UNKNOWN	ROM	HS Saunders Collection	399874				CC0_1_0		? ?			2018-12-07T15:08:09.446Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43857769	8464c76c-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	London, ON	09871350-0a23-11d8-b854-b8a03c50a862	42.9833	-81.2333							1900-04-28T00:00:00Z	28	4	1900	5137890	5137890	UNKNOWN	ROM	HS Saunders Collection	399873				CC0_1_0		? ?			2018-12-07T15:08:09.441Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745585	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	4.2 km S Elphin, N. Sherbrooke Twp., Lanark Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.8833	-76.6167							1990-05-26T00:00:00Z	26	5	1990	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382108				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.485Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745581	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	3.5 mi. ENE Sharbot Lake, Oso Twp., Frontenac Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.7833	-76.6167							1983-05-13T00:00:00Z	13	5	1983	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382107				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.526Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745576	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	3.5 mi. ENE Sharbot Lake, Oso Twp., Frontenac Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.7833	-76.6167							1984-05-19T00:00:00Z	19	5	1984	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382106				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.580Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745575	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	2.5 mi. NE Bobs Lake (village), Bedford Twp., Frontenac Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.6667	-76.6167							1984-05-19T00:00:00Z	19	5	1984	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382105				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.543Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745573	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	2.5 mi. NE Bobs Lake (village), Bedford Twp., Frontenac Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.6667	-76.6167							1983-05-13T00:00:00Z	13	5	1983	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382104				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.539Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43745568	845cebe6-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris virginiensis		SPECIES	Pieris virginiensis Edwards, 1870	CA	2.5 mi. NE Bobs Lake (village), Bedford Twp., Frontenac Co., ON	09871350-0a23-11d8-b854-b8a03c50a862	44.6667	-76.6167							1983-05-13T00:00:00Z	13	5	1983	5137890	5137890	UNKNOWN	RALF	R.A.Layberry	382103				CC0_1_0		Ross Layberry			2018-12-07T15:07:30.560Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
