id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
348639,2013-07-27,,http://www.inaturalist.org/observations/348639,43.808266,-73.120038,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
348655,2013-07-27,,http://www.inaturalist.org/observations/348655,37.420654,-122.016609,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
350197,2013-07-28,,http://www.inaturalist.org/observations/350197,48.763096,-122.368089,Whatcom,Washington,United States,Washington,Whatcom,Pieris rapae,55626
350737,2013-07-24,,http://www.inaturalist.org/observations/350737,32.822228,-116.505065,San Diego,California,United States,California,San Diego,Pieris rapae,55626
351320,2013-07-24,,http://www.inaturalist.org/observations/351320,33.273121,-116.852864,San Diego,California,United States,California,San Diego,Pieris rapae,55626
351499,2013-07-30,,http://www.inaturalist.org/observations/351499,41.127243,-81.546068,Summit,Ohio,United States,Ohio,Summit,Pieris rapae,55626
351875,2013-07-29,,http://www.inaturalist.org/observations/351875,40.7427616,-73.74341932,Queens,New York,United States,New York,Queens,Pieris rapae,55626
352387,2013-07-27,,http://www.inaturalist.org/observations/352387,40.793323,-73.97874,New York,New York,United States,New York,New York,Pieris rapae,55626
352758,2013-07-31,,http://www.inaturalist.org/observations/352758,42.401425,-71.1968633333,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
354003,2013-07-25,,http://www.inaturalist.org/observations/354003,32.557593,-117.109129,San Diego,California,United States,California,San Diego,Pieris rapae,55626
355980,2013-07-28,,http://www.inaturalist.org/observations/355980,39.1990699768,-77.1020507813,Montgomery,Maryland,United States,Maryland,Montgomery,Pieris rapae,55626
356081,2013-08-03,,http://www.inaturalist.org/observations/356081,34.191992,-118.172242,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
356435,2013-08-03,,http://www.inaturalist.org/observations/356435,37.553936,-122.091757,Alameda,California,United States,California,Alameda,Pieris rapae,55626
357124,2013-08-04,,http://www.inaturalist.org/observations/357124,43.583544,-73.417716,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
358277,2013-08-01,,http://www.inaturalist.org/observations/358277,47.634993,-122.362961,King,Washington,United States,Washington,King,Pieris rapae,55626
360449,2013-08-03,,http://www.inaturalist.org/observations/360449,39.934709,-84.100695,Miami,Ohio,United States,Ohio,Miami,Pieris rapae,55626
361459,2013-08-10,,http://www.inaturalist.org/observations/361459,43.682522,-72.95745,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
361554,2013-08-10,,http://www.inaturalist.org/observations/361554,42.4062083333,-71.3316116667,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
361895,2013-08-10,,http://www.inaturalist.org/observations/361895,43.681533,-72.380909,Windsor,Vermont,United States,Vermont,Windsor,Pieris rapae,55626
361897,2013-08-10,,http://www.inaturalist.org/observations/361897,43.681533,-72.380909,Windsor,Vermont,United States,Vermont,Windsor,Pieris rapae,55626
362058,2013-08-10,,http://www.inaturalist.org/observations/362058,41.10885333,-81.73560333,Medina,Ohio,United States,Ohio,Medina,Pieris rapae,55626
362304,2012-08-10,,http://www.inaturalist.org/observations/362304,34.426995,-119.800671,Santa Barbara,California,United States,California,Santa Barbara,Pieris rapae,55626
362884,2013-08-11,,http://www.inaturalist.org/observations/362884,40.827719,-73.945952,New York,New York,United States,New York,New York,Pieris rapae,55626
363840,2013-08-12,,http://www.inaturalist.org/observations/363840,42.7828333333,-87.7766666667,Racine,Wisconsin,United States,Wisconsin,Racine,Pieris rapae,55626
364898,2013-08-11,,http://www.inaturalist.org/observations/364898,39.315574646,-76.8747711182,Howard,Maryland,United States,Maryland,Howard,Pieris rapae,55626
365307,2013-08-12,,http://www.inaturalist.org/observations/365307,44.47977,-73.185359,Chittenden,Vermont,United States,Vermont,Chittenden,Pieris rapae,55626
366915,2013-08-16,,http://www.inaturalist.org/observations/366915,42.3873366667,-71.1463616667,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
367964,2013-08-17,,http://www.inaturalist.org/observations/367964,44.488511,-73.188609,Chittenden,Vermont,United States,Vermont,Chittenden,Pieris rapae,55626
368056,2013-08-13,,http://www.inaturalist.org/observations/368056,44.763536,-72.147131,Orleans,Vermont,United States,Vermont,Orleans,Pieris rapae,55626
370294,2013-08-19,,http://www.inaturalist.org/observations/370294,42.4277966667,-71.228125,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
370516,2013-08-19,,http://www.inaturalist.org/observations/370516,37.7961666667,-122.398,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
370856,2013-08-19,,http://www.inaturalist.org/observations/370856,43.621196,-72.9563,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
371694,2013-08-19,,http://www.inaturalist.org/observations/371694,41.616228,-82.707803,Erie,Ohio,United States,Ohio,Erie,Pieris rapae,55626
371985,2013-08-14,,http://www.inaturalist.org/observations/371985,38.584743,-90.331365,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
372836,2013-08-21,,http://www.inaturalist.org/observations/372836,34.426928,-119.800788,Santa Barbara,California,United States,California,Santa Barbara,Pieris rapae,55626
374124,2013-08-07,,http://www.inaturalist.org/observations/374124,33.340639,-116.901569,San Diego,California,United States,California,San Diego,Pieris rapae,55626
374602,2013-08-23,,http://www.inaturalist.org/observations/374602,42.3871166667,-71.1471216667,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
375595,2013-08-17,,http://www.inaturalist.org/observations/375595,44.763536,-72.147131,Orleans,Vermont,United States,Vermont,Orleans,Pieris rapae,55626
376076,2013-08-14,,http://www.inaturalist.org/observations/376076,38.516102,-90.436554,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
376079,2013-08-14,,http://www.inaturalist.org/observations/376079,38.516102,-90.436554,Saint Louis,Missouri,United States,Missouri,St. Louis,Pieris rapae,55626
376650,2013-08-17,,http://www.inaturalist.org/observations/376650,40.594526,-77.576142,Mifflin,Pennsylvania,United States,Pennsylvania,Mifflin,Pieris rapae,55626
377723,2013-08-24,,http://www.inaturalist.org/observations/377723,40.4252243042,-76.5965957642,Lebanon,Pennsylvania,United States,Pennsylvania,Lebanon,Pieris rapae,55626
379292,2013-08-17,,http://www.inaturalist.org/observations/379292,37.182407,-122.393446,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
380282,2013-08-11,,http://www.inaturalist.org/observations/380282,42.013616,-80.38356,Erie,Pennsylvania,United States,Pennsylvania,Erie,Pieris rapae,55626
380306,2013-08-11,,http://www.inaturalist.org/observations/380306,42.0134963989,-80.3833999634,Erie,Pennsylvania,United States,Pennsylvania,Erie,Pieris rapae,55626
380360,2013-08-26,,http://www.inaturalist.org/observations/380360,41.318151,-72.565043,Middlesex,Connecticut,United States,Connecticut,Middlesex,Pieris rapae,55626
380381,2013-08-26,,http://www.inaturalist.org/observations/380381,41.254638,-72.541079,New Haven,Connecticut,United States,Connecticut,New Haven,Pieris rapae,55626
381868,2013-08-27,,http://www.inaturalist.org/observations/381868,37.4729,-122.443024,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
382751,2013-08-30,,http://www.inaturalist.org/observations/382751,47.642,-122.3006666667,King,Washington,United States,Washington,King,Pieris rapae,55626
382852,2013-08-30,,http://www.inaturalist.org/observations/382852,42.407345,-71.3317866667,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
383176,2013-06-23,,http://www.inaturalist.org/observations/383176,34.099817,-118.010946,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
384445,2013-08-31,,http://www.inaturalist.org/observations/384445,37.767032,-122.477404,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
385475,2013-08-31,,http://www.inaturalist.org/observations/385475,43.613281,-73.057607,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
386137,2013-09-02,,http://www.inaturalist.org/observations/386137,37.4135,-122.0001666667,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
386329,2013-04-03,,http://www.inaturalist.org/observations/386329,44.335472,-69.177017,Waldo,Maine,United States,Maine,Waldo,Pieris rapae,55626
386972,2013-09-03,,http://www.inaturalist.org/observations/386972,42.3878416667,-71.1480966667,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
387409,2013-09-03,,http://www.inaturalist.org/observations/387409,40.097167,-84.643989,Darke,Ohio,United States,Ohio,Darke,Pieris rapae,55626
387749,2013-09-03,,http://www.inaturalist.org/observations/387749,44.07476,-73.353353,Addison,Vermont,United States,Vermont,Addison,Pieris rapae,55626
387997,2013-09-01,,http://www.inaturalist.org/observations/387997,35.986723,-79.058003,Orange,North Carolina,United States,North Carolina,Orange,Pieris rapae,55626
388213,2013-08-31,,http://www.inaturalist.org/observations/388213,38.101139,-122.871696,Marin,California,United States,California,Marin,Pieris rapae,55626
388229,2013-09-04,,http://www.inaturalist.org/observations/388229,41.882305,-69.9960283333,Barnstable,Massachusetts,United States,Massachusetts,Barnstable,Pieris rapae,55626
388403,2013-09-04,,http://www.inaturalist.org/observations/388403,39.327962,-120.183253,Nevada,California,United States,California,Nevada,Pieris rapae,55626
389563,2013-09-05,,http://www.inaturalist.org/observations/389563,38.014222,-121.783445,Contra Costa,California,United States,California,Contra Costa,Pieris rapae,55626
394117,2013-09-10,,http://www.inaturalist.org/observations/394117,34.425184,-119.807072,Santa Barbara,California,United States,California,Santa Barbara,Pieris rapae,55626
394809,2013-09-11,,http://www.inaturalist.org/observations/394809,37.8085,-122.4746666667,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
395195,2013-09-07,,http://www.inaturalist.org/observations/395195,41.6853696,-89.014465,Lee,Illinois,United States,Illinois,Lee,Pieris rapae,55626
395714,2013-09-08,,http://www.inaturalist.org/observations/395714,39.2470436096,-76.8219833374,Howard,Maryland,United States,Maryland,Howard,Pieris rapae,55626
396492,2013-09-13,,http://www.inaturalist.org/observations/396492,38.9437599834,-78.3425134923,Shenandoah,Virginia,United States,Virginia,Shenandoah,Pieris rapae,55626
399071,2013-09-15,,http://www.inaturalist.org/observations/399071,36.984133,-122.024314,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
400137,2013-09-14,,http://www.inaturalist.org/observations/400137,39.077709198,-76.7718582153,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
401176,2013-09-06,,http://www.inaturalist.org/observations/401176,41.142654,-81.60762,Summit,Ohio,United States,Ohio,Summit,Pieris rapae,55626
401637,2013-09-18,,http://www.inaturalist.org/observations/401637,42.3875466667,-71.1459883333,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
402192,2013-09-15,,http://www.inaturalist.org/observations/402192,39.3928260803,-76.9878540039,Carroll,Maryland,United States,Maryland,Carroll,Pieris rapae,55626
402489,2013-03-11,,http://www.inaturalist.org/observations/402489,38.445132,-122.812573,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
404668,2013-09-21,,http://www.inaturalist.org/observations/404668,39.1010932922,-76.5831604004,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
406287,2013-09-22,,http://www.inaturalist.org/observations/406287,38.9465255737,-76.6962432861,Prince George's,Maryland,United States,Maryland,Prince George's,Pieris rapae,55626
406295,2013-09-22,,http://www.inaturalist.org/observations/406295,37.246889,-121.9363,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
406322,2013-09-22,,http://www.inaturalist.org/observations/406322,38.7991828918,-76.6933670044,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
406329,2013-09-22,,http://www.inaturalist.org/observations/406329,38.7991828918,-76.6933670044,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
406455,2013-09-23,,http://www.inaturalist.org/observations/406455,32.770497,-117.042654,San Diego,California,United States,California,San Diego,Pieris rapae,55626
407832,2013-07-20,,http://www.inaturalist.org/observations/407832,33.776475,-118.094823,Orange,California,United States,California,Orange,Pieris rapae,55626
409082,2013-09-25,,http://www.inaturalist.org/observations/409082,43.638166,-73.268745,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
409932,2013-09-25,,http://www.inaturalist.org/observations/409932,43.626166,-73.369274,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
409961,2013-09-24,,http://www.inaturalist.org/observations/409961,43.64922,-72.953382,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
410871,2013-09-27,,http://www.inaturalist.org/observations/410871,37.7598116667,-122.4263216667,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
411775,2013-09-28,,http://www.inaturalist.org/observations/411775,33.921725,-118.174436,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
411903,2013-09-21,,http://www.inaturalist.org/observations/411903,34.062402,-118.005464,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
412161,2013-09-29,,http://www.inaturalist.org/observations/412161,43.628913,-72.939547,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
412191,2013-08-23,,http://www.inaturalist.org/observations/412191,44.763536,-72.147131,Orleans,Vermont,United States,Vermont,Orleans,Pieris rapae,55626
413079,2013-09-03,,http://www.inaturalist.org/observations/413079,41.814871,-88.06371,DuPage,Illinois,United States,Illinois,DuPage,Pieris rapae,55626
